name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.15233234037045518,0.333636403843775,0.11801818883459844,0.23871108941039032
hotel,0.12188146015770025,0.21889566194304616,0.09702264924828514,0.1580063823918956
eth,0.40713120992840085,0.8248245454954256,0.31859890857334455,0.4976710693752819
univ,0.19105367240045953,0.4180710052110705,0.14756453154715926,0.28738754883194884
zara2,0.11640222854108609,0.2567984165829009,0.06769835801116708,0.1067386708712926
