name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.3064672612470308,0.7781855842950878,0.241755377197267,0.6137589556805807
hotel,0.28383366939818505,0.6087716937797613,0.18035879484922357,0.3634821307802647
eth,0.7936794089539786,1.8722628747360113,0.6793040672806288,1.5142044892661426
univ,0.40165654891109,1.0179634423394919,0.32985452142457394,0.846836494777919
zara2,0.2305715863966813,0.5869646118087741,0.11555106405552443,0.271870887401679
