name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.2897193412927935,0.7452209884252302,0.22030877571633117,0.5761805362739012
hotel,0.23067420834520247,0.4848671692226145,0.15795589835545262,0.3118945015964104
eth,0.7394212850465949,1.7628420977184192,0.6241207601233507,1.3821931042900135
univ,0.3702181546105763,0.9451454509070317,0.30145647866332165,0.7833241210032702
zara2,0.22491776426499155,0.5773280827350303,0.11133244940371323,0.2726679288971785
