name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.4796811768755368,1.198947065817236,0.4008632625528833,1.0105282151373618
hotel,0.4075263674368582,0.9289894476592603,0.3030876815294625,0.6751913564436446
eth,0.8926734914505777,2.091419941897911,0.7771692008971756,1.7693543027346383
univ,0.5273019480041461,1.2984447840896796,0.4405074839259188,1.0967716018328817
zara2,0.38950377385317875,0.9721329243131489,0.2924251445428402,0.7280248529803566
