name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.15295071378088976,0.33423693140572913,0.12110334937713868,0.24437750482393095
hotel,0.12227625257615202,0.22191511600952077,0.09603114940305785,0.1576091767045077
eth,0.4162946386439878,0.8487844681891343,0.33563121314876443,0.5298583333782134
univ,0.19166296217533432,0.4195758031157989,0.14727499016808623,0.28307027891666864
zara2,0.11833120987444778,0.260613055868348,0.06979165526252984,0.1143624174975933
