name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.29565093782088303,0.7549962577220418,0.231264955146175,0.5894310329035379
hotel,0.2340040094509559,0.4946259161332861,0.16658341917826616,0.31813038873958904
eth,0.7420705229158036,1.7694196744985702,0.6424228373840765,1.4300851698629833
univ,0.3740477610456052,0.954540943359391,0.30523734962400606,0.7920878816326112
zara2,0.2270387572710683,0.5824965946399341,0.11192008130885228,0.2712858620010752
