name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.2950809792076495,0.7609162641942452,0.23580475864728884,0.6128335096517424
hotel,0.22676387927363634,0.4855682727331949,0.1703674415677343,0.33678490711086045
eth,0.715081119147582,1.691111654158638,0.6114915687503399,1.3963818794893845
univ,0.3584213842913299,0.907180787359151,0.2950044626878814,0.7552297591993545
zara2,0.22653676447270374,0.5810206374956354,0.11493021982253021,0.2769368748672507
