name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.443071420917243,1.1273637049311853,0.37238633754677597,0.9583206187654087
hotel,0.36280195135820603,0.8458980406447609,0.28704379342469266,0.6509540705422845
eth,0.8509768376379918,2.005271840586178,0.7280691645345987,1.666476076913978
univ,0.4957412151103271,1.243349870684178,0.4177261801339736,1.0517383242218727
zara2,0.36079831537456053,0.9215425841134891,0.26428337327583473,0.6704098606838398
