name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.2910162103224922,0.7533159403651538,0.2287297506229261,0.5990837313880791
hotel,0.2135627610955811,0.4613767473019348,0.15153385874842792,0.3051700559417647
eth,0.7159466676206667,1.710505844093419,0.5919853744213864,1.334457605506873
univ,0.4065457399254324,1.0649001466202117,0.34598155357879046,0.9277715622929938
zara2,0.2229469932831471,0.5795326347664312,0.11678454157010157,0.2810903142974174
