name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.456811614857169,1.1727635614509104,0.3800903683554214,0.9902169986155458
hotel,0.3459359484639627,0.8100365996363854,0.23991620495325533,0.5221996713767707
eth,0.8465850223798936,2.0272461684246754,0.7276056627795882,1.6759652906344515
univ,0.535670755158079,1.3534859558424208,0.45509785257390306,1.1492142187229966
zara2,0.3389146609819746,0.8643756283694523,0.23435875550275986,0.5827700312841886
