name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.29430594255768877,0.7619255230341957,0.22891782408365097,0.5997555373421897
hotel,0.22248851835903546,0.47490641551551843,0.15943109318416904,0.31756137083893154
eth,0.7060167184262336,1.6577148566131106,0.6288107116250765,1.3739715344366346
univ,0.3572886398423157,0.9051558314278135,0.2934773222327376,0.7485139618763792
zara2,0.22344286555497145,0.5767890486347784,0.11345158497786742,0.2745221059158395
