name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.3424294009758954,0.875525083872134,0.28328987716807086,0.7315726234016575
hotel,0.2547769977822875,0.5525631029605499,0.17599819568294922,0.34809197789553237
eth,0.7797536152496641,1.8407535913678952,0.6766808844212809,1.5270169119770343
univ,0.4084888325178052,1.0409460847310228,0.34617477160242716,0.8836142604714017
zara2,0.24168077941039265,0.615045204937552,0.1314919002697562,0.2929080266510846
