name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.2904209292790992,0.7492283007069273,0.22995301354425352,0.5880519275572023
hotel,0.2299321698629313,0.5026430739332942,0.16192927586380002,0.32863406513221366
eth,0.6956549412693279,1.6217101450107245,0.5651930170478148,1.229709431171913
univ,0.4668407586630923,1.2194563731499513,0.398518542588859,1.069903173861845
zara2,0.22420045812407918,0.5789640960881065,0.11336226360771828,0.27629986317283406
