name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.15244973398132675,0.332315020197569,0.11936172548741623,0.24797641519281674
hotel,0.10858679011408487,0.1855274488925216,0.0823765017179999,0.11654881462554394
eth,0.4068914729341797,0.832992654543713,0.3027232277383226,0.45183625639064706
univ,0.20302248242684653,0.4540353668282162,0.15617235634513793,0.319751487934414
zara2,0.11252922456060864,0.24811596415923232,0.06721313596430314,0.10728098647821671
