name,meanADE,meanFDE,medianADE,medianFDE
zara1,0.31668459280663497,0.7909819269090942,0.2476659259609203,0.61638175917741
hotel,0.2455897354190215,0.5224785276362378,0.16326069034745078,0.3174183852216067
eth,0.7389664268650769,1.738978634187647,0.5866290995459712,1.3061355029323034
univ,0.40917808225000124,1.0328912803386372,0.34197227488328663,0.8733870508518435
zara2,0.24774795882536382,0.6155746558615383,0.11788852203932541,0.2570215668946976
